81408;2011-08-08T11:00:00+02:00;101400;0;0.0;97;101320.0;;;3.890667,-51.804667;21.30000000000001;;;6;97308
81408;2011-06-27T14:00:00+02:00;101240;0;0.0;80;101160.0;;0.8;3.890667,-51.804667;27.400000000000034;;;6;97308
81408;2011-06-30T05:00:00+02:00;101370;270;0.5;96;101290.0;;;3.890667,-51.804667;23.30000000000001;;;6;97308
81408;2011-07-04T17:00:00+02:00;101260;360;0.5;69;101180.0;;;3.890667,-51.804667;30.30000000000001;;;6;97308
81408;2011-07-06T02:00:00+02:00;101350;0;0.0;96;101270.0;;;3.890667,-51.804667;23.200000000000045;;;6;97308
81408;2011-07-10T08:00:00+02:00;101210;0;0.0;98;101130.0;;;3.890667,-51.804667;23.0;;;6;97308
81408;2011-07-11T02:00:00+02:00;101350;260;0.5;95;101270.0;;;3.890667,-51.804667;23.900000000000034;;;6;97308
81408;2011-07-11T11:00:00+02:00;101290;0;0.0;98;101210.0;;;3.890667,-51.804667;22.100000000000023;;;6;97308
81408;2011-06-21T14:00:00+02:00;101340;320;0.5;82;101260.0;;2.0;3.890667,-51.804667;26.600000000000023;;;6;97308
81408;2011-07-21T14:00:00+02:00;101380;180;1.5;91;101300.0;;21.0;3.890667,-51.804667;26.100000000000023;;;6;97308
81408;2011-07-25T14:00:00+02:00;101420;180;1.0;83;101340.0;;29.0;3.890667,-51.804667;26.600000000000023;;;6;97308
81408;2011-07-20T11:00:00+02:00;101190;0;0.0;98;101110.0;;;3.890667,-51.804667;22.80000000000001;;;6;97308
81408;2011-07-18T11:00:00+02:00;101230;0;0.0;98;101150.0;;;3.890667,-51.804667;22.100000000000023;;;6;97308
81408;2011-08-19T02:00:00+02:00;101000;110;1.0;83;100920.0;;;3.890667,-51.804667;27.200000000000045;;;6;97308
81408;2011-08-25T08:00:00+02:00;101360;0;0.0;96;101280.0;;;3.890667,-51.804667;23.100000000000023;;;6;97308
81408;2011-09-03T20:00:00+02:00;101130;80;2.6;51;101050.0;;;3.890667,-51.804667;32.0;;;6;97308
81408;2010-02-21T22:00:00+01:00;101000;350;1.0;92;100920.0;;;3.890667,-51.804667;26.100000000000023;;;6;97308
81408;2010-03-27T04:00:00+01:00;101140;280;1.0;96;101060.0;;;3.890667,-51.804667;24.900000000000034;;;6;97308
81408;2010-03-28T01:00:00+01:00;101120;300;1.0;93;101040.0;;;3.890667,-51.804667;25.80000000000001;;;6;97308
81408;2011-09-05T08:00:00+02:00;101320;270;0.5;97;101240.0;;;3.890667,-51.804667;22.400000000000034;;;6;97308
81408;2011-09-05T23:00:00+02:00;101090;210;1.0;72;101010.0;;;3.890667,-51.804667;29.100000000000023;;;6;97308
81408;2011-09-08T08:00:00+02:00;101120;0;0.0;97;101040.0;;;3.890667,-51.804667;22.200000000000045;;;6;97308
81408;2011-09-09T02:00:00+02:00;101140;0;0.0;97;101060.0;;;3.890667,-51.804667;24.200000000000045;;;6;97308
81408;2011-09-07T23:00:00+02:00;101050;90;3.1;62;100970.0;;;3.890667,-51.804667;30.400000000000034;;;6;97308
81408;2011-02-09T01:00:00+01:00;101160;0;0.0;95;101080.0;;;3.890667,-51.804667;24.100000000000023;;;6;97308
81408;2011-01-13T04:00:00+01:00;101120;120;2.6;97;101040.0;;;3.890667,-51.804667;23.900000000000034;;;6;97308
81408;2010-12-06T19:00:00+01:00;100820;160;3.1;76;100740.0;;;3.890667,-51.804667;28.700000000000045;;;6;97308
81408;2011-01-04T16:00:00+01:00;101030;40;3.6;74;100950.0;;;3.890667,-51.804667;28.30000000000001;;;6;97308
81408;2011-04-04T17:00:00+02:00;101290;30;4.1;75;101210.0;;;3.890667,-51.804667;28.100000000000023;;;6;97308
81408;2011-04-07T08:00:00+02:00;101050;0;0.0;97;100970.0;;;3.890667,-51.804667;23.0;;;6;97308
81408;2011-04-09T14:00:00+02:00;101380;10;1.0;82;101300.0;;8.0;3.890667,-51.804667;26.400000000000034;;;6;97308
81408;2011-04-10T11:00:00+02:00;101150;200;0.5;98;101070.0;;;3.890667,-51.804667;23.0;;;6;97308
81408;2011-04-10T17:00:00+02:00;101380;60;1.0;92;101300.0;;;3.890667,-51.804667;24.900000000000034;;;6;97308
81408;2011-04-13T08:00:00+02:00;100940;0;0.0;97;100860.0;;;3.890667,-51.804667;23.30000000000001;;;6;97308
81408;2011-04-14T20:00:00+02:00;100920;60;3.1;50;100840.0;;;3.890667,-51.804667;31.80000000000001;;;6;97308
81408;2011-04-16T11:00:00+02:00;100990;0;0.0;98;100910.0;;;3.890667,-51.804667;20.600000000000023;;;6;97308
81408;2011-04-16T17:00:00+02:00;101090;70;2.6;59;101010.0;;;3.890667,-51.804667;30.600000000000023;;;6;97308
81408;2011-04-01T20:00:00+02:00;101160;320;1.0;95;101080.0;;;3.890667,-51.804667;24.30000000000001;;;6;97308
81408;2010-12-17T22:00:00+01:00;100710;0;0.0;87;100630.0;;;3.890667,-51.804667;26.400000000000034;;;6;97308
81408;2010-12-19T04:00:00+01:00;100850;230;0.5;97;100770.0;;;3.890667,-51.804667;23.400000000000034;;;6;97308
81408;2010-12-24T13:00:00+01:00;101130;350;1.5;93;101050.0;;4.0;3.890667,-51.804667;25.30000000000001;;;6;97308
81408;2011-02-07T04:00:00+01:00;101260;130;0.5;95;101180.0;;;3.890667,-51.804667;23.400000000000034;;;6;97308
81408;2011-03-14T22:00:00+01:00;100840;30;2.6;71;100760.0;;;3.890667,-51.804667;28.5;;;6;97308
81408;2011-03-21T22:00:00+01:00;100780;20;2.6;86;100700.0;;;3.890667,-51.804667;26.100000000000023;;;6;97308
81408;2011-03-22T22:00:00+01:00;100690;30;2.1;86;100610.0;;;3.890667,-51.804667;27.0;;;6;97308
81408;2011-03-24T10:00:00+01:00;101080;0;0.0;98;101000.0;;;3.890667,-51.804667;23.0;;;6;97308
